userID,artistID,tagID,day,month,year,timestamp_ms,timestamp_utc_dt,timestamp_madrid_dt,is_timestamp_anomaly,source_artistID,raw_tag
40,,601,1,3,2009,1235862000000,2009-02-28 23:00:00+00:00,2009-03-01 00:00:00+01:00,False,9945,swedish
40,,327,1,6,2009,1243807200000,2009-05-31 22:00:00+00:00,2009-06-01 00:00:00+02:00,False,16478,progressive trance
40,,564,1,6,2009,1243807200000,2009-05-31 22:00:00+00:00,2009-06-01 00:00:00+02:00,False,16478,psytrance
43,,18,1,12,2010,1291158000000,2010-11-30 23:00:00+00:00,2010-12-01 00:00:00+01:00,False,3519,electronic
43,,47,1,12,2010,1291158000000,2010-11-30 23:00:00+00:00,2010-12-01 00:00:00+01:00,False,3519,idm
43,,14,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,5046,ambient
43,,47,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,5046,idm
43,,311,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,8131,reggae
43,,18,1,12,2010,1291158000000,2010-11-30 23:00:00+00:00,2010-12-01 00:00:00+01:00,False,8132,electronic
43,,34,1,12,2010,1291158000000,2010-11-30 23:00:00+00:00,2010-12-01 00:00:00+01:00,False,8132,minimal
43,,570,1,12,2010,1291158000000,2010-11-30 23:00:00+00:00,2010-12-01 00:00:00+01:00,False,8132,techno
43,,191,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,10298,instrumental
43,,14,1,12,2010,1291158000000,2010-11-30 23:00:00+00:00,2010-12-01 00:00:00+01:00,False,10887,ambient
43,,18,1,12,2010,1291158000000,2010-11-30 23:00:00+00:00,2010-12-01 00:00:00+01:00,False,10887,electronic
43,,39,1,12,2010,1291158000000,2010-11-30 23:00:00+00:00,2010-12-01 00:00:00+01:00,False,10887,dance
43,,14,1,12,2010,1291158000000,2010-11-30 23:00:00+00:00,2010-12-01 00:00:00+01:00,False,11715,ambient
43,,304,1,10,2010,1285884000000,2010-09-30 22:00:00+00:00,2010-10-01 00:00:00+02:00,False,12893,hip hop
43,,18,1,12,2010,1291158000000,2010-11-30 23:00:00+00:00,2010-12-01 00:00:00+01:00,False,13467,electronic
43,,203,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,13976,disco
43,,309,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,13976,electro
43,,81,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,15189,indie
43,,309,1,10,2010,1285884000000,2010-09-30 22:00:00+00:00,2010-10-01 00:00:00+02:00,False,17824,electro
43,,396,1,10,2010,1285884000000,2010-09-30 22:00:00+00:00,2010-10-01 00:00:00+02:00,False,17824,electroclash
43,,570,1,10,2010,1285884000000,2010-09-30 22:00:00+00:00,2010-10-01 00:00:00+02:00,False,17824,techno
43,,102,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,18144,hip-hop
43,,103,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,18144,rap
47,,18,1,8,2010,1280613600000,2010-07-31 22:00:00+00:00,2010-08-01 00:00:00+02:00,False,12303,electronic
47,,39,1,8,2010,1280613600000,2010-07-31 22:00:00+00:00,2010-08-01 00:00:00+02:00,False,12303,dance
55,,755,1,3,2010,1267398000000,2010-02-28 23:00:00+00:00,2010-03-01 00:00:00+01:00,False,14273,bay area
60,,608,1,10,2007,1191189600000,2007-09-30 22:00:00+00:00,2007-10-01 00:00:00+02:00,False,11493,italian
61,,130,1,5,2009,1241128800000,2009-04-30 22:00:00+00:00,2009-05-01 00:00:00+02:00,False,15177,female vocalists
61,,134,1,5,2009,1241128800000,2009-04-30 22:00:00+00:00,2009-05-01 00:00:00+02:00,False,15177,singer-songwriter
61,,185,1,5,2009,1241128800000,2009-04-30 22:00:00+00:00,2009-05-01 00:00:00+02:00,False,15177,acoustic
61,,292,1,5,2009,1241128800000,2009-04-30 22:00:00+00:00,2009-05-01 00:00:00+02:00,False,15177,folk
61,,528,1,5,2009,1241128800000,2009-04-30 22:00:00+00:00,2009-05-01 00:00:00+02:00,False,15177,folk rock
63,,278,1,2,2011,1296514800000,2011-01-31 23:00:00+00:00,2011-02-01 00:00:00+01:00,False,12912,rock urbano
70,,102,1,2,2008,1201820400000,2008-01-31 23:00:00+00:00,2008-02-01 00:00:00+01:00,False,10285,hip-hop
70,,188,1,2,2008,1201820400000,2008-01-31 23:00:00+00:00,2008-02-01 00:00:00+01:00,False,10285,polish
71,,939,1,6,2009,1243807200000,2009-05-31 22:00:00+00:00,2009-06-01 00:00:00+02:00,False,4676,weirdo music
78,,14,1,10,2008,1222812000000,2008-09-30 22:00:00+00:00,2008-10-01 00:00:00+02:00,False,16109,ambient
78,,33,1,10,2008,1222812000000,2008-09-30 22:00:00+00:00,2008-10-01 00:00:00+02:00,False,16109,experimental
78,,47,1,10,2008,1222812000000,2008-09-30 22:00:00+00:00,2008-10-01 00:00:00+02:00,False,16109,idm
90,,1097,1,5,2008,1209592800000,2008-04-30 22:00:00+00:00,2008-05-01 00:00:00+02:00,False,17932,covers
101,,73,1,1,2011,1293836400000,2010-12-31 23:00:00+00:00,2011-01-01 00:00:00+01:00,False,15283,rock
101,,139,1,1,2011,1293836400000,2010-12-31 23:00:00+00:00,2011-01-01 00:00:00+01:00,False,15283,j-rock
101,,541,1,1,2011,1293836400000,2010-12-31 23:00:00+00:00,2011-01-01 00:00:00+01:00,False,15283,japanese
101,,1219,1,1,2011,1293836400000,2010-12-31 23:00:00+00:00,2011-01-01 00:00:00+01:00,False,15283,jrock
104,,73,1,10,2009,1254348000000,2009-09-30 22:00:00+00:00,2009-10-01 00:00:00+02:00,False,11058,rock
104,,79,1,10,2009,1254348000000,2009-09-30 22:00:00+00:00,2009-10-01 00:00:00+02:00,False,11058,alternative
104,,169,1,10,2009,1254348000000,2009-09-30 22:00:00+00:00,2009-10-01 00:00:00+02:00,False,11058,pop punk
104,,181,1,10,2009,1254348000000,2009-09-30 22:00:00+00:00,2009-10-01 00:00:00+02:00,False,11058,punk
104,,73,1,3,2010,1267398000000,2010-02-28 23:00:00+00:00,2010-03-01 00:00:00+01:00,False,12941,rock
104,,823,1,3,2010,1267398000000,2010-02-28 23:00:00+00:00,2010-03-01 00:00:00+01:00,False,12941,brasil
104,,139,1,3,2010,1267398000000,2010-02-28 23:00:00+00:00,2010-03-01 00:00:00+01:00,False,15283,j-rock
104,,541,1,3,2010,1267398000000,2010-02-28 23:00:00+00:00,2010-03-01 00:00:00+01:00,False,15283,japanese
104,,141,1,10,2009,1254348000000,2009-09-30 22:00:00+00:00,2009-10-01 00:00:00+02:00,False,15284,visual kei
104,,541,1,10,2009,1254348000000,2009-09-30 22:00:00+00:00,2009-10-01 00:00:00+02:00,False,15284,japanese
108,,14,1,1,2010,1262300400000,2009-12-31 23:00:00+00:00,2010-01-01 00:00:00+01:00,False,16551,ambient
117,,39,1,8,2006,1154383200000,2006-07-31 22:00:00+00:00,2006-08-01 00:00:00+02:00,False,11028,dance
117,,352,1,2,2010,1264978800000,2010-01-31 23:00:00+00:00,2010-02-01 00:00:00+01:00,False,14814,90s
139,,376,1,2,2011,1296514800000,2011-01-31 23:00:00+00:00,2011-02-01 00:00:00+01:00,False,17479,metalcore
139,,384,1,2,2011,1296514800000,2011-01-31 23:00:00+00:00,2011-02-01 00:00:00+01:00,False,17479,modern melodic death metal
139,,385,1,2,2011,1296514800000,2011-01-31 23:00:00+00:00,2011-02-01 00:00:00+01:00,False,17479,melodic death metal
152,,184,1,6,2010,1275343200000,2010-05-31 22:00:00+00:00,2010-06-01 00:00:00+02:00,False,8720,soundtrack
152,,1645,1,6,2010,1275343200000,2010-05-31 22:00:00+00:00,2010-06-01 00:00:00+02:00,False,8720,but the party dont stop
152,,206,1,7,2010,1277935200000,2010-06-30 22:00:00+00:00,2010-07-01 00:00:00+02:00,False,12302,<3
153,,1680,1,7,2008,1214863200000,2008-06-30 22:00:00+00:00,2008-07-01 00:00:00+02:00,False,16546,faves
155,,1718,1,7,2006,1151704800000,2006-06-30 22:00:00+00:00,2006-07-01 00:00:00+02:00,False,6256,comedy folk goth
155,,1694,1,9,2006,1157061600000,2006-08-31 22:00:00+00:00,2006-09-01 00:00:00+02:00,False,17325,western deathrock
159,,56,1,10,2008,1222812000000,2008-09-30 22:00:00+00:00,2008-10-01 00:00:00+02:00,False,16221,melancholic
159,,73,1,10,2008,1222812000000,2008-09-30 22:00:00+00:00,2008-10-01 00:00:00+02:00,False,16221,rock
159,,79,1,10,2008,1222812000000,2008-09-30 22:00:00+00:00,2008-10-01 00:00:00+02:00,False,16221,alternative
159,,188,1,1,2009,1230764400000,2008-12-31 23:00:00+00:00,2009-01-01 00:00:00+01:00,False,16221,polish
163,,1767,1,8,2009,1249077600000,2009-07-31 22:00:00+00:00,2009-08-01 00:00:00+02:00,False,10183,country ladies
163,,1767,1,8,2009,1249077600000,2009-07-31 22:00:00+00:00,2009-08-01 00:00:00+02:00,False,11973,country ladies
163,,1767,1,8,2009,1249077600000,2009-07-31 22:00:00+00:00,2009-08-01 00:00:00+02:00,False,13835,country ladies
170,,5,1,11,2008,1225494000000,2008-10-31 23:00:00+00:00,2008-11-01 00:00:00+01:00,False,5108,death metal
170,,385,1,11,2008,1225494000000,2008-10-31 23:00:00+00:00,2008-11-01 00:00:00+01:00,False,5108,melodic death metal
170,,18,1,1,2009,1230764400000,2008-12-31 23:00:00+00:00,2009-01-01 00:00:00+01:00,False,11354,electronic
170,,70,1,1,2009,1230764400000,2008-12-31 23:00:00+00:00,2009-01-01 00:00:00+01:00,False,11354,dubstep
171,,18,1,3,2011,1298934000000,2011-02-28 23:00:00+00:00,2011-03-01 00:00:00+01:00,False,12043,electronic
171,,70,1,3,2011,1298934000000,2011-02-28 23:00:00+00:00,2011-03-01 00:00:00+01:00,False,12043,dubstep
189,,1964,1,7,2008,1214863200000,2008-06-30 22:00:00+00:00,2008-07-01 00:00:00+02:00,False,7788,bouncy
190,,1368,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,4674,funny
190,,1968,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,4674,male and female
190,,570,1,3,2008,1204326000000,2008-02-29 23:00:00+00:00,2008-03-01 00:00:00+01:00,False,8135,techno
190,,1735,1,3,2008,1204326000000,2008-02-29 23:00:00+00:00,2008-03-01 00:00:00+01:00,False,8135,club
190,,1447,1,3,2009,1235862000000,2009-02-28 23:00:00+00:00,2009-03-01 00:00:00+01:00,False,12303,remix
202,,2032,1,6,2010,1275343200000,2010-05-31 22:00:00+00:00,2010-06-01 00:00:00+02:00,False,12941,melhor que cine
203,,33,1,7,2010,1277935200000,2010-06-30 22:00:00+00:00,2010-07-01 00:00:00+02:00,False,14848,experimental
203,,87,1,7,2010,1277935200000,2010-06-30 22:00:00+00:00,2010-07-01 00:00:00+02:00,False,14848,post-rock
203,,191,1,7,2010,1277935200000,2010-06-30 22:00:00+00:00,2010-07-01 00:00:00+02:00,False,14848,instrumental
217,,2143,1,11,2007,1193871600000,2007-10-31 23:00:00+00:00,2007-11-01 00:00:00+01:00,False,4083,my angular favourites
217,,2142,1,8,2007,1185919200000,2007-07-31 22:00:00+00:00,2007-08-01 00:00:00+02:00,False,4721,songs for gil
217,,2138,1,10,2007,1191189600000,2007-09-30 22:00:00+00:00,2007-10-01 00:00:00+02:00,False,7359,first-rate and free
217,,2140,1,11,2007,1193871600000,2007-10-31 23:00:00+00:00,2007-11-01 00:00:00+01:00,False,7359,rock hard
217,,2143,1,11,2007,1193871600000,2007-10-31 23:00:00+00:00,2007-11-01 00:00:00+01:00,False,13899,my angular favourites
217,,2144,1,9,2007,1188597600000,2007-08-31 22:00:00+00:00,2007-09-01 00:00:00+02:00,False,15844,songs for sssi
224,,17,1,8,2005,1122847200000,2005-07-31 22:00:00+00:00,2005-08-01 00:00:00+02:00,False,14402,synth pop
224,,275,1,8,2005,1122847200000,2005-07-31 22:00:00+00:00,2005-08-01 00:00:00+02:00,False,14402,post-punk
224,,275,1,12,2005,1133391600000,2005-11-30 23:00:00+00:00,2005-12-01 00:00:00+01:00,False,15125,post-punk
224,,296,1,12,2005,1133391600000,2005-11-30 23:00:00+00:00,2005-12-01 00:00:00+01:00,False,15125,indie pop
225,,33,1,5,2010,1272664800000,2010-04-30 22:00:00+00:00,2010-05-01 00:00:00+02:00,False,4093,experimental
225,,741,1,5,2010,1272664800000,2010-04-30 22:00:00+00:00,2010-05-01 00:00:00+02:00,False,4093,grindcore
225,,1006,1,3,2010,1267398000000,2010-02-28 23:00:00+00:00,2010-03-01 00:00:00+01:00,False,4093,mathcore
225,,76,1,3,2009,1235862000000,2009-02-28 23:00:00+00:00,2009-03-01 00:00:00+01:00,False,4673,progressive metal
225,,91,1,3,2009,1235862000000,2009-02-28 23:00:00+00:00,2009-03-01 00:00:00+01:00,False,4673,thrash metal
225,,194,1,1,2011,1293836400000,2010-12-31 23:00:00+00:00,2011-01-01 00:00:00+01:00,False,7755,hardcore
225,,2212,1,1,2011,1293836400000,2010-12-31 23:00:00+00:00,2011-01-01 00:00:00+01:00,False,7755,beatdown hardcore
225,,2213,1,1,2011,1293836400000,2010-12-31 23:00:00+00:00,2011-01-01 00:00:00+01:00,False,7755,beatdown
225,,194,1,9,2010,1283292000000,2010-08-31 22:00:00+00:00,2010-09-01 00:00:00+02:00,False,7768,hardcore
225,,2212,1,9,2010,1283292000000,2010-08-31 22:00:00+00:00,2010-09-01 00:00:00+02:00,False,7768,beatdown hardcore
225,,2213,1,9,2010,1283292000000,2010-08-31 22:00:00+00:00,2010-09-01 00:00:00+02:00,False,7768,beatdown
225,,73,1,6,2009,1243807200000,2009-05-31 22:00:00+00:00,2009-06-01 00:00:00+02:00,False,8880,rock
225,,14,1,7,2010,1277935200000,2010-06-30 22:00:00+00:00,2010-07-01 00:00:00+02:00,False,10887,ambient
225,,33,1,7,2010,1277935200000,2010-06-30 22:00:00+00:00,2010-07-01 00:00:00+02:00,False,10887,experimental
225,,61,1,1,2010,1262300400000,2009-12-31 23:00:00+00:00,2010-01-01 00:00:00+01:00,False,11258,industrial
225,,79,1,1,2010,1262300400000,2009-12-31 23:00:00+00:00,2010-01-01 00:00:00+01:00,False,11258,alternative
225,,1843,1,1,2010,1262300400000,2009-12-31 23:00:00+00:00,2010-01-01 00:00:00+01:00,False,11258,russian alternative
225,,1006,1,2,2010,1264978800000,2010-01-31 23:00:00+00:00,2010-02-01 00:00:00+01:00,False,13894,mathcore
225,,2211,1,2,2010,1264978800000,2010-01-31 23:00:00+00:00,2010-02-01 00:00:00+01:00,False,13894,chaotic hardcore
225,,33,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,15846,experimental
225,,741,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,15846,grindcore
225,,2216,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,15846,noisecore
225,,385,1,4,2009,1238536800000,2009-03-31 22:00:00+00:00,2009-04-01 00:00:00+02:00,False,17480,melodic death metal
225,,1359,1,4,2009,1238536800000,2009-03-31 22:00:00+00:00,2009-04-01 00:00:00+02:00,False,17480,modern metal
225,,742,1,6,2009,1243807200000,2009-05-31 22:00:00+00:00,2009-06-01 00:00:00+02:00,False,18487,brutal death metal
225,,1222,1,1,2010,1262300400000,2009-12-31 23:00:00+00:00,2010-01-01 00:00:00+01:00,False,18503,hardcore punk
228,,2064,1,2,2007,1170284400000,2007-01-31 23:00:00+00:00,2007-02-01 00:00:00+01:00,False,16977,alt-country
228,,130,1,1,2007,1167606000000,2006-12-31 23:00:00+00:00,2007-01-01 00:00:00+01:00,False,17920,female vocalists
228,,408,1,1,2007,1167606000000,2006-12-31 23:00:00+00:00,2007-01-01 00:00:00+01:00,False,17920,female vocals
228,,611,1,1,2007,1167606000000,2006-12-31 23:00:00+00:00,2007-01-01 00:00:00+01:00,False,17920,canadian
229,,275,1,7,2009,1246399200000,2009-06-30 22:00:00+00:00,2009-07-01 00:00:00+02:00,False,7005,post-punk
229,,319,1,7,2009,1246399200000,2009-06-30 22:00:00+00:00,2009-07-01 00:00:00+02:00,False,7005,spanish
229,,81,1,6,2009,1243807200000,2009-05-31 22:00:00+00:00,2009-06-01 00:00:00+02:00,False,10180,indie
229,,78,1,8,2009,1249077600000,2009-07-31 22:00:00+00:00,2009-08-01 00:00:00+02:00,False,10665,alternative rock
229,,182,1,8,2009,1249077600000,2009-07-31 22:00:00+00:00,2009-08-01 00:00:00+02:00,False,10665,punk rock
229,,2246,1,5,2009,1241128800000,2009-04-30 22:00:00+00:00,2009-05-01 00:00:00+02:00,False,14423,underground hip-hop
229,,304,1,5,2009,1241128800000,2009-04-30 22:00:00+00:00,2009-05-01 00:00:00+02:00,False,14811,hip hop
229,,304,1,5,2009,1241128800000,2009-04-30 22:00:00+00:00,2009-05-01 00:00:00+02:00,False,18144,hip hop
236,,83,1,3,2011,1298934000000,2011-02-28 23:00:00+00:00,2011-03-01 00:00:00+01:00,False,3219,jazz
236,,304,1,3,2011,1298934000000,2011-02-28 23:00:00+00:00,2011-03-01 00:00:00+01:00,False,3219,hip hop
236,,103,1,8,2010,1280613600000,2010-07-31 22:00:00+00:00,2010-08-01 00:00:00+02:00,False,10290,rap
236,,130,1,8,2010,1280613600000,2010-07-31 22:00:00+00:00,2010-08-01 00:00:00+02:00,False,10290,female vocalists
236,,188,1,8,2010,1280613600000,2010-07-31 22:00:00+00:00,2010-08-01 00:00:00+02:00,False,10290,polish
236,,130,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,11486,female vocalists
236,,526,1,11,2010,1288566000000,2010-10-31 23:00:00+00:00,2010-11-01 00:00:00+01:00,False,11486,piano
236,,103,1,7,2010,1277935200000,2010-06-30 22:00:00+00:00,2010-07-01 00:00:00+02:00,False,12903,rap
236,,184,1,7,2010,1277935200000,2010-06-30 22:00:00+00:00,2010-07-01 00:00:00+02:00,False,12903,soundtrack
236,,991,1,10,2009,1254348000000,2009-09-30 22:00:00+00:00,2009-10-01 00:00:00+02:00,False,14338,musical
236,,188,1,2,2011,1296514800000,2011-01-31 23:00:00+00:00,2011-02-01 00:00:00+01:00,False,16221,polish
236,,306,1,2,2011,1296514800000,2011-01-31 23:00:00+00:00,2011-02-01 00:00:00+01:00,False,16221,male vocalists
236,,102,1,8,2010,1280613600000,2010-07-31 22:00:00+00:00,2010-08-01 00:00:00+02:00,False,18144,hip-hop
236,,103,1,8,2010,1280613600000,2010-07-31 22:00:00+00:00,2010-08-01 00:00:00+02:00,False,18144,rap
264,,105,1,12,2007,1196463600000,2007-11-30 23:00:00+00:00,2007-12-01 00:00:00+01:00,False,8135,house
264,,570,1,12,2007,1196463600000,2007-11-30 23:00:00+00:00,2007-12-01 00:00:00+01:00,False,8135,techno
264,,1357,1,12,2007,1196463600000,2007-11-30 23:00:00+00:00,2007-12-01 00:00:00+01:00,False,8135,eurodance
264,,187,1,3,2008,1204326000000,2008-02-29 23:00:00+00:00,2008-03-01 00:00:00+01:00,False,17825,electronica
264,,309,1,3,2008,1204326000000,2008-02-29 23:00:00+00:00,2008-03-01 00:00:00+01:00,False,17825,electro
264,,570,1,3,2008,1204326000000,2008-02-29 23:00:00+00:00,2008-03-01 00:00:00+01:00,False,17825,techno
274,,1316,1,5,2008,1209592800000,2008-04-30 22:00:00+00:00,2008-05-01 00:00:00+02:00,False,13787,jpop
297,,18,1,2,2010,1264978800000,2010-01-31 23:00:00+00:00,2010-02-01 00:00:00+01:00,False,10180,electronic
297,,24,1,2,2010,1264978800000,2010-01-31 23:00:00+00:00,2010-02-01 00:00:00+01:00,False,10180,pop
297,,130,1,2,2010,1264978800000,2010-01-31 23:00:00+00:00,2010-02-01 00:00:00+01:00,False,10180,female vocalists
297,,296,1,2,2010,1264978800000,2010-01-31 23:00:00+00:00,2010-02-01 00:00:00+01:00,False,10180,indie pop
297,,73,1,11,2008,1225494000000,2008-10-31 23:00:00+00:00,2008-11-01 00:00:00+01:00,False,13288,rock
297,,79,1,11,2008,1225494000000,2008-10-31 23:00:00+00:00,2008-11-01 00:00:00+01:00,False,13288,alternative
297,,81,1,11,2008,1225494000000,2008-10-31 23:00:00+00:00,2008-11-01 00:00:00+01:00,False,13288,indie
297,,130,1,11,2008,1225494000000,2008-10-31 23:00:00+00:00,2008-11-01 00:00:00+01:00,False,13288,female vocalists
297,,139,1,11,2008,1225494000000,2008-10-31 23:00:00+00:00,2008-11-01 00:00:00+01:00,False,13288,j-rock
297,,181,1,11,2008,1225494000000,2008-10-31 23:00:00+00:00,2008-11-01 00:00:00+01:00,False,13288,punk
297,,249,1,11,2008,1225494000000,2008-10-31 23:00:00+00:00,2008-11-01 00:00:00+01:00,False,13288,garage rock
297,,2608,1,11,2008,1225494000000,2008-10-31 23:00:00+00:00,2008-11-01 00:00:00+01:00,False,13288,japan
297,,79,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,13576,alternative
297,,81,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,13576,indie
297,,296,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,13576,indie pop
297,,306,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,13576,male vocalists
307,,2272,1,1,2009,1230764400000,2008-12-31 23:00:00+00:00,2009-01-01 00:00:00+01:00,False,15541,progressive house
312,,140,1,1,2007,1167606000000,2006-12-31 23:00:00+00:00,2007-01-01 00:00:00+01:00,False,14613,j-pop
312,,164,1,1,2007,1167606000000,2006-12-31 23:00:00+00:00,2007-01-01 00:00:00+01:00,False,14613,k-pop
312,,541,1,1,2007,1167606000000,2006-12-31 23:00:00+00:00,2007-01-01 00:00:00+01:00,False,14613,japanese
312,,996,1,1,2007,1167606000000,2006-12-31 23:00:00+00:00,2007-01-01 00:00:00+01:00,False,14613,korean
312,,1316,1,1,2007,1167606000000,2006-12-31 23:00:00+00:00,2007-01-01 00:00:00+01:00,False,14613,jpop
320,,364,1,4,2006,1143842400000,2006-03-31 22:00:00+00:00,2006-04-01 00:00:00+02:00,False,6256,favorites
320,,364,1,4,2006,1143842400000,2006-03-31 22:00:00+00:00,2006-04-01 00:00:00+02:00,False,11486,favorites
320,,193,1,2,2006,1138748400000,2006-01-31 23:00:00+00:00,2006-02-01 00:00:00+01:00,False,16977,country
336,,238,1,3,2010,1267398000000,2010-02-28 23:00:00+00:00,2010-03-01 00:00:00+01:00,False,3218,sexy
336,,2888,1,3,2010,1267398000000,2010-02-28 23:00:00+00:00,2010-03-01 00:00:00+01:00,False,3218,sxe
336,,88,1,1,2010,1262300400000,2009-12-31 23:00:00+00:00,2010-01-01 00:00:00+01:00,False,4090,psychedelic
336,,2890,1,1,2010,1262300400000,2009-12-31 23:00:00+00:00,2010-01-01 00:00:00+01:00,False,4090,amazing songs
336,,14,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,14869,ambient
336,,26,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,14869,atmospheric
336,,33,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,14869,experimental
336,,87,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,14869,post-rock
336,,191,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,14869,instrumental
336,,213,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,14869,beautiful
336,,285,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,14869,awesome
336,,821,1,9,2009,1251756000000,2009-08-31 22:00:00+00:00,2009-09-01 00:00:00+02:00,False,14869,post rock
357,,14,1,9,2010,1283292000000,2010-08-31 22:00:00+00:00,2010-09-01 00:00:00+02:00,False,5054,ambient
357,,18,1,9,2010,1283292000000,2010-08-31 22:00:00+00:00,2010-09-01 00:00:00+02:00,False,5054,electronic
